index,Order ID,Date,Status,Fulfilment,Sales Channel,Service-level,Category,Size,Courier Status,Qty,Currency,Amount,City,State,Postal-Code,Country,B2B,fulfilled-by
2969,407-0805656-3355558,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399.0,KOLHAPUR,MAHARASHTRA,416008,IN,False,Easy Ship
2970,171-4476834-6377911,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,759.0,Chennai,TAMIL NADU,600091,IN,False,Easy Ship
2971,171-4476834-6377911,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,788.0,Chennai,TAMIL NADU,600091,IN,False,Easy Ship
2972,403-4367585-6437918,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,999.0,VADODARA,Gujarat,390007,IN,False,Easy Ship
2973,407-8611776-7216356,2022-04-28,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,318.0,SECUNDERABAD,TELANGANA,500011,IN,False,Easy Ship
2974,406-5092285-9522713,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,368.0,VARANASI,UTTAR PRADESH,221005,IN,False,Easy Ship
2975,404-8286140-4504316,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1146.0,THANE,MAHARASHTRA,401107,IN,False,Easy Ship
2976,408-8019500-4688352,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,817.0,KOLKATA,WEST BENGAL,700023,IN,False,Easy Ship
2977,404-5521489-9873928,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,362.0,MUMBAI,MAHARASHTRA,400055,IN,False,Easy Ship
2978,406-3351689-9041932,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,487.0,HYDERABAD,TELANGANA,500089,IN,False,Easy Ship
2979,171-5961123-5031518,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,665.0,NEW DELHI,DELHI,110070,IN,False,Easy Ship
2980,403-0611327-5153140,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,635.0,BENGALURU,KARNATAKA,560016,IN,False,Easy Ship
2981,406-6263941-2252334,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,763.0,Thane,MAHARASHTRA,401107,IN,False,Easy Ship
2982,171-1979104-0682715,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,635.0,PALAKKAD,KERALA,679551,IN,False,Easy Ship
2983,402-0291265-8497969,2022-04-28,Cancelled,Merchant,Amazon.in,Standard,Wallet,Free,On the Way,0,INR,313.33,BENGALURU,KARNATAKA,560038,IN,False,Easy Ship
2984,405-4224160-5406744,2022-04-28,Cancelled,Merchant,Amazon.in,Standard,Blazzer,3XL,On the Way,0,INR,623.2403721475794,MUMBAI,MAHARASHTRA,400081,IN,False,Easy Ship
2985,171-7718922-7643545,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,939.0,BELAGAVI,KARNATAKA,590001,IN,False,Easy Ship
2986,404-5077872-7569968,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,859.0,RAJKOT,Gujarat,360001,IN,False,Easy Ship
2987,405-6127335-8537150,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,549.0,NAVI MUMBAI,MAHARASHTRA,400706,IN,False,Easy Ship
2988,405-5072638-5053100,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,499.0,NAVI MUMBAI,MAHARASHTRA,400706,IN,False,Easy Ship
2989,405-5072638-5053100,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,499.0,NAVI MUMBAI,MAHARASHTRA,400706,IN,False,Easy Ship
2990,404-4178459-5526722,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,631.0,MUMBAI,MAHARASHTRA,400102,IN,False,Easy Ship
2991,404-4178459-5526722,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,631.0,MUMBAI,MAHARASHTRA,400102,IN,False,Easy Ship
2992,406-4525499-1553934,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,788.0,CHENNAI,TAMIL NADU,600048,IN,False,Easy Ship
2993,406-2495019-0710732,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,449.0,THANE,MAHARASHTRA,400605,IN,False,Easy Ship
2994,171-8813078-0005158,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,574.0,MUMBAI,MAHARASHTRA,400008,IN,False,Easy Ship
2995,402-3348002-0992302,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,791.0,SECUNDERABAD,TELANGANA,500061,IN,False,Easy Ship
2996,403-7197018-2393951,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,399.0,Ulhasnagar,MAHARASHTRA,421005,IN,False,Easy Ship
2997,402-4737370-4080349,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788.0,MUMBAI,MAHARASHTRA,400078,IN,False,Easy Ship
2998,403-2103834-8122743,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,568.0,MUMBAI,MAHARASHTRA,400082,IN,False,Easy Ship
2999,405-3060800-7156315,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,999.0,SONIPAT,HARYANA,131001,IN,False,Easy Ship
3000,408-2745640-5705920,2022-04-28,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,899.0,HYDERABAD,TELANGANA,500081,IN,False,Easy Ship
3001,408-6874388-5048367,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471.0,THALAKKULATHUR,KERALA,673303,IN,False,Easy Ship
3002,408-1385262-8585167,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,THALAKKULATHUR,KERALA,673303,IN,False,Easy Ship
3003,402-6855872-4732347,2022-04-28,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Cancelled,0,INR,623.2403721475794,NAVI MUMBAI,MAHARASHTRA,400702,IN,False,Easy Ship
3004,171-9297827-9621163,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,579.0,GHAZIABAD,UTTAR PRADESH,201009,IN,False,Easy Ship
3005,403-3826563-4426765,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,435.0,MUMBAI,MAHARASHTRA,400056,IN,False,Easy Ship
3006,407-7298991-4244331,2022-04-28,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,545.0,KOLKATA,WEST BENGAL,700051,IN,False,Easy Ship
3007,171-3066033-2204314,2022-04-28,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,393.33,Hyderabad,TELANGANA,500055,IN,False,Easy Ship
3008,405-4410132-6852302,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,791.0,New Delhi,DELHI,110019,IN,False,Easy Ship
3009,171-7767248-8790748,2022-04-28,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,INR,623.2403721475794,KOLKATA,WEST BENGAL,700101,IN,False,Easy Ship
3010,403-8916935-6475565,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471.0,HYDERABAD,TELANGANA,500072,IN,False,Easy Ship
3011,403-8860859-8437100,2022-04-28,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,788.0,BHUBANESWAR,ODISHA,751021,IN,False,Easy Ship
3012,405-2837298-4973148,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,665.0,KOLKATA,WEST BENGAL,700082,IN,False,Easy Ship
3013,402-6012736-9588338,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,HYDERABAD,TELANGANA,500087,IN,False,Easy Ship
3014,404-8745043-1877167,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,759.0,KOLKATA,WEST BENGAL,700006,IN,False,Easy Ship
3015,403-5473821-2445127,2022-04-28,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Unshipped,1,INR,824.0,NEW DELHI,DELHI,110030,IN,False,Easy Ship
3016,171-4380968-9875511,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,916.0,JORHAT,ASSAM,785001,IN,False,Easy Ship
3017,171-0727904-3890756,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,635.0,MUMBAI,MAHARASHTRA,400080,IN,False,Easy Ship
3018,403-6038820-1013151,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,791.0,BENGALURU,KARNATAKA,560064,IN,False,Easy Ship
3019,407-3313534-3404351,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1338.0,Kolkata,WEST BENGAL,700141,IN,False,Easy Ship
3020,407-9441147-5889124,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,563.0,PATNA,BIHAR,800020,IN,False,Easy Ship
3021,404-3119713-3394721,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1281.0,HYDERABAD,TELANGANA,500089,IN,False,Easy Ship
3022,403-4382405-4485115,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,791.0,VARANASI,UTTAR PRADESH,221005,IN,False,Easy Ship
3023,405-3228034-2732322,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Wallet,Free,Shipped,1,INR,625.0,SATNA,MADHYA PRADESH,485001,IN,False,Easy Ship
3024,407-1817832-8673134,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759.0,NAGPUR,MAHARASHTRA,440026,IN,False,Easy Ship
3025,403-9115284-9361147,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1099.0,MUMBAI,MAHARASHTRA,400101,IN,False,Easy Ship
3026,407-8353389-1241964,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1281.0,GURUGRAM,HARYANA,122002,IN,False,Easy Ship
3027,404-0260335-1002720,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,568.0,MUMBAI,MAHARASHTRA,400080,IN,False,Easy Ship
3028,405-2256063-1940363,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,364.0,BHUNTAR,HIMACHAL PRADESH,175125,IN,False,Easy Ship
3029,171-1204648-5887558,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,666.0,KADUR,KARNATAKA,577548,IN,False,Easy Ship
3030,406-0139165-7385137,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,825.0,SIBSAGAR,ASSAM,785640,IN,False,Easy Ship
3031,406-1053701-6542746,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,791.0,THANE,MAHARASHTRA,401107,IN,False,Easy Ship
3032,402-8295586-2895553,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,635.0,Hooghly,WEST BENGAL,712223,IN,False,Easy Ship
3033,403-0718748-8044318,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,771.0,VADODARA,Gujarat,390002,IN,False,Easy Ship
3034,408-9406034-0237145,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,995.0,BENGALURU,KARNATAKA,560086,IN,False,Easy Ship
3035,408-2444319-4678763,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,0.0,GURUGRAM,HARYANA,122001,IN,False,Easy Ship
3036,407-7268457-2258745,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788.0,BENGALURU,KARNATAKA,560076,IN,False,Easy Ship
3037,407-5940694-4157930,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,666.0,BENGALURU,KARNATAKA,560076,IN,False,Easy Ship
3038,403-2859783-8917924,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1186.0,ALLAHABAD,UTTAR PRADESH,211012,IN,False,Easy Ship
3039,406-0430728-5705139,2022-04-28,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XS,On the Way,0,INR,753.33,BENGALURU,KARNATAKA,560037,IN,False,Easy Ship
3040,408-4097217-4063555,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,455.0,HYDERABAD,TELANGANA,500018,IN,False,Easy Ship
3041,404-2690744-8845169,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,899.0,BHUBANESWAR,ODISHA,751022,IN,False,Easy Ship
3042,171-9858043-4405109,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,696.0,DIGBOI,ASSAM,786171,IN,False,Easy Ship
3043,171-1585949-4069941,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,950.0,DIGBOI,ASSAM,786171,IN,False,Easy Ship
3044,405-3455707-4040328,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,612.0,MAHESANA,Gujarat,384001,IN,False,Easy Ship
3045,408-5163366-7435511,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,442.0,GHAZIABAD,UTTAR PRADESH,201014,IN,False,Easy Ship
3046,408-2178332-3281104,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788.0,BENGALURU,KARNATAKA,560064,IN,False,Easy Ship
3047,405-6988105-5835502,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,635.0,ERNAKULAM,KERALA,682012,IN,False,Easy Ship
3048,404-9439856-0349915,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1338.0,LUCKNOW,UTTAR PRADESH,226016,IN,False,Easy Ship
3049,171-3298139-6227543,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,612.0,HYDERABAD,TELANGANA,500019,IN,False,Easy Ship
3050,403-6679899-7266723,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,518.0,GURUGRAM,HARYANA,122015,IN,False,Easy Ship
3051,405-3296680-2092303,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,771.0,BASTI,UTTAR PRADESH,272124,IN,False,Easy Ship
3052,408-6148691-7042763,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shoes,Free,Shipped,1,INR,899.0,REWARI,HARYANA,123401,IN,False,Easy Ship
3053,404-3276446-1785157,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,635.0,KOLKATA,WEST BENGAL,700054,IN,False,Easy Ship
3054,403-7336195-5877953,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,654.0,NAGPUR,MAHARASHTRA,440027,IN,False,Easy Ship
3055,403-8521833-8168337,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,635.0,LUCKNOW,UTTAR PRADESH,226016,IN,False,Easy Ship
3056,403-5129990-6638739,2022-04-28,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,INR,623.2403721475794,HOSUR,TAMIL NADU,635109,IN,False,Easy Ship
3057,402-2957518-9575511,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,635.0,SOLAN,HIMACHAL PRADESH,173211,IN,False,Easy Ship
3058,403-6318420-7385911,2022-04-28,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,INR,623.2403721475794,HOSUR,TAMIL NADU,635109,IN,False,Easy Ship
3059,402-6594458-1659525,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,316.0,SECUNDERABAD,TELANGANA,500003,IN,False,Easy Ship
3060,402-7133979-6284333,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,666.0,JAGTIAL,TELANGANA,505327,IN,False,Easy Ship
3061,408-0577260-1805964,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XS,Shipped,1,INR,885.0,CACHAR,ASSAM,788003,IN,False,Easy Ship
3062,404-7682890-6502761,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,968.0,BEAWAR,RAJASTHAN,305901,IN,False,Easy Ship
3063,404-4292755-4736303,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,518.0,BENGALURU,KARNATAKA,560087,IN,False,Easy Ship
3064,405-8213737-9674764,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,267.0,NEW DELHI,DELHI,110019,IN,False,Easy Ship
3065,406-4393128-5629912,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,518.0,NEW DELHI,DELHI,110015,IN,False,Easy Ship
3066,408-3104914-9490754,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,487.0,BUTIBORI,MAHARASHTRA,441108,IN,False,Easy Ship
3067,406-1842397-6510706,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,432.0,Bhiwandi,MAHARASHTRA,421302,IN,False,Easy Ship
3068,171-5187862-8564334,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,518.0,THANE,MAHARASHTRA,421301,IN,False,Easy Ship
3069,404-9523950-5697151,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,771.0,BENGALURU,KARNATAKA,560037,IN,False,Easy Ship
3070,404-8540214-8125160,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,359.0,BENGALURU,KARNATAKA,560037,IN,False,Easy Ship
3071,403-6883797-3182753,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,666.0,NEW DELHI,DELHI,110095,IN,False,Easy Ship
3072,406-7365128-0756336,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,471.0,JAMKHANDI,KARNATAKA,587301,IN,False,Easy Ship
3073,405-7746717-3433122,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1099.0,HALDIA,WEST BENGAL,721607,IN,False,Easy Ship
3074,408-6096559-3389101,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,635.0,CHENNAI,TAMIL NADU,600080,IN,False,Easy Ship
3075,404-9621364-6708356,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,791.0,NEDUMANGAD,KERALA,695541,IN,False,Easy Ship
3076,407-6199504-4778758,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,297.0,HYDERABAD,TELANGANA,502032,IN,False,Easy Ship
3077,403-6512111-6497925,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1099.0,Gurugram,HARYANA,122017,IN,False,Easy Ship
3078,405-1764324-9333168,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,518.0,HYDERABAD,TELANGANA,500094,IN,False,Easy Ship
3079,408-7605245-4309903,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,442.0,MUMBAI,MAHARASHTRA,400042,IN,False,Easy Ship
3080,405-1919559-4711523,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1186.0,MUMBAI,MAHARASHTRA,400070,IN,False,Easy Ship
3081,408-8050115-0779557,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597.0,BHATAPARA,CHHATTISGARH,493118,IN,False,Easy Ship
3082,407-2085563-2773932,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,399.0,REWA,MADHYA PRADESH,486001,IN,False,Easy Ship
3083,407-5605457-2782714,2022-04-28,Cancelled,Amazon,Amazon.in,Expedited,Shirt,S,Unshipped,1,INR,353.0,BIDAR,KARNATAKA,585401,IN,False,Easy Ship
3084,171-4400788-8911549,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,339.0,MUMBAI,MAHARASHTRA,400018,IN,False,Easy Ship
3085,404-8999662-5943548,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,435.0,CHENNAI,TAMIL NADU,600059,IN,False,Easy Ship
3086,405-9658159-6439516,2022-04-28,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Unshipped,1,INR,1126.0,MEERUT,UTTAR PRADESH,250001,IN,False,Easy Ship
3087,406-6604176-4397923,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788.0,PUNE,MAHARASHTRA,411047,IN,False,Easy Ship
3088,406-5697404-4126712,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,824.0,PUNE,MAHARASHTRA,411047,IN,False,Easy Ship
3089,405-3587608-3685961,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,329.0,BENGALURU,KARNATAKA,560049,IN,False,Easy Ship
3090,404-2313510-8753132,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,631.0,GURUGRAM,HARYANA,122011,IN,False,Easy Ship
3091,171-2099308-6005156,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,545.0,COIMBATORE,TAMIL NADU,641045,IN,False,Easy Ship
3092,408-6804335-3039538,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,612.0,CHANDIGARH,CHANDIGARH,160011,IN,True,Easy Ship
3093,408-9023250-5291526,2022-04-28,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,0.0,MUMBAI,MAHARASHTRA,400068,IN,False,Easy Ship
3094,402-6697165-3536368,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788.0,GREATER NOIDA,UTTAR PRADESH,201308,IN,False,Easy Ship
3095,403-8086324-7503500,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,791.0,HYDERABAD,TELANGANA,501510,IN,False,Easy Ship
3096,407-0609945-5169927,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,599.0,Raipur,CHHATTISGARH,492010,IN,False,Easy Ship
3097,171-0966996-3200340,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,399.0,GUWAHATI,ASSAM,781019,IN,False,Easy Ship
3098,404-8544035-6595561,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,560.0,PONDA,GOA,403401,IN,False,Easy Ship
3099,404-6240949-2553167,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,751.0,PONDA,GOA,403401,IN,False,Easy Ship
3100,171-0682801-2017135,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471.0,SRI GANGANAGAR,RAJASTHAN,335001,IN,False,Easy Ship
3101,171-4477015-2708348,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,635.0,CHANCHAL,WEST BENGAL,732123,IN,False,Easy Ship
3102,404-9117259-2548337,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400095,IN,False,Easy Ship
3103,171-6966870-2049121,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400068,IN,False,Easy Ship
3104,402-4651778-4259505,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,759.0,CHENNAI,TAMIL NADU,600050,IN,False,Easy Ship
3105,407-3240699-2080365,2022-04-28,Cancelled,Merchant,Amazon.in,Standard,Shirt,S,On the Way,0,INR,346.67,BIDAR,KARNATAKA,585401,IN,False,Easy Ship
3106,403-7688029-3506706,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1299.0,Chennai,TAMIL NADU,600040,IN,False,Easy Ship
3107,403-3588949-9453135,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,737.0,Chennai,TAMIL NADU,600040,IN,False,Easy Ship
3108,404-5918512-8733937,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,599.0,VADODARA,Gujarat,390001,IN,False,Easy Ship
3109,171-7677156-3597933,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,751.0,Raipur,CHHATTISGARH,492001,IN,False,Easy Ship
3110,406-3536411-9751506,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,Shoes,Free,Shipped,1,INR,719.0,NEW DELHI,DELHI,110015,IN,False,Easy Ship
